kepid,koi_disposition,koi_period,koi_time0bk,koi_duration
8222813,CONFIRMED,2.46697039,354.93093,1.6345
12105051,CANDIDATE,2.624234833,132.304988,1.3874
8240904,CONFIRMED,6.61836309,360.36694,3.6813
8240904,CONFIRMED,107.7214092,354.19522,8.042
8240904,CANDIDATE,92.77779,367.6112,6.64
8374494,FALSE POSITIVE,5.251916208,357.321883,4.9095
5735762,CONFIRMED,9.673958488,125.339418,3.2641
8414907,FALSE POSITIVE,100.3039228,277.0607,8.702
8414907,FALSE POSITIVE,200.6110335,456.84444,7.13
8397446,FALSE POSITIVE,0.986620248,448.5959,3.9722
8386035,FALSE POSITIVE,1.63484631,134.512115,6.11
3962243,CONFIRMED,14.12847677,142.8971,3.685
3962243,CONFIRMED,48.6478543,172.1271,5.464
3438507,CONFIRMED,8.39842977,136.31152,6.344
3869014,CONFIRMED,8.63847391,139.94684,5.4566
3756801,CANDIDATE,422.917678,448.49648,31.274
1871056,CONFIRMED,140.10765,216.21749,18.503
1865042,CONFIRMED,3.4815917,132.98828,1.8069
2438502,FALSE POSITIVE,8.360616221,172.264978,7.5385
2309585,FALSE POSITIVE,1.838514968,352.72266,2.7391
5780460,CONFIRMED,35.61760233,197.03573,8.4559
8244190,FALSE POSITIVE,1.09206833,133.19403,1.8596
8229696,CONFIRMED,10.12805158,139.1159,3.517
8262210,FALSE POSITIVE,1.613001111,178.52846,2.394
10272640,CONFIRMED,3.770551475,357.11836,3.8077
10232123,FALSE POSITIVE,1.343767797,133.275862,1.9405
10223616,FALSE POSITIVE,29.12436474,142.16154,3.4209
8415745,FALSE POSITIVE,31.82814583,366.704854,2.917
8378634,FALSE POSITIVE,3.629442796,134.70066,5.63
8397675,FALSE POSITIVE,0.553261874,133.446605,0.8875
8346392,CONFIRMED,5.72812616,135.18066,2.0295
8288947,CONFIRMED,3.75574267,133.4333,2.2911
8312852,FALSE POSITIVE,7.44042933,134.76331,2.991
9480189,CONFIRMED,6.581477136,174.787814,3.0896
11974540,CONFIRMED,24.66919273,132.864236,7.03515
9480189,CONFIRMED,2.382652873,170.66626,1.8888
9480189,CONFIRMED,24.66461416,189.02031,2.8579
9512687,CONFIRMED,11.51517167,174.85855,2.006
8644288,CONFIRMED,7.641567589,135.407564,3.41018
5738346,FALSE POSITIVE,30.6113932,374.6216,3.576
1725016,CONFIRMED,7.40742502,355.49652,3.675
1722276,FALSE POSITIVE,569.934135,248.94045,4.1904
892772,FALSE POSITIVE,5.09246539,357.53594,3.659
1027438,FALSE POSITIVE,110.6157662,145.83537,5
10268907,FALSE POSITIVE,1.103971357,354.58216,0.926
5446285,CONFIRMED,10.91610834,133.009227,3.6496
10166274,CONFIRMED,3.353732008,134.869597,1.4598
10166274,CONFIRMED,6.877446033,132.08426,1.3692
10166274,CONFIRMED,28.46464804,158.03986,2.6657
10153827,FALSE POSITIVE,0.293630085,133.584241,2.3857
5735762,CONFIRMED,42.89645024,146.0613,5.6897
8302450,FALSE POSITIVE,2.44199803,134.57095,2.759
8313667,CANDIDATE,30.5872153,162.8842,5.3698
8351704,CONFIRMED,7.09712124,136.34514,2.1059
8299955,FALSE POSITIVE,2.6827683,134.25535,2.957
9513865,CONFIRMED,3.601465336,171.99184,2.2753
9595686,FALSE POSITIVE,3.108251172,170.244566,2.5048
9605514,CONFIRMED,25.8474958,188.874,5.985
9605514,CONFIRMED,40.715561,146.36485,6.894
9661877,FALSE POSITIVE,20.42720701,176.71737,3.447
5728283,FALSE POSITIVE,6.198273591,183.3731434,7.53837
8127639,FALSE POSITIVE,1.023471798,354.8182,2.3499
6047498,FALSE POSITIVE,0.51872711,133.676312,1.252
8125580,CONFIRMED,17.31711739,142.36094,3.1518
8158127,CONFIRMED,9.42889884,140.1046,4.4481
10158990,FALSE POSITIVE,1.096583368,133.61436,2.1188
10149023,CANDIDATE,9.95639775,134.29186,5.615
10141900,CANDIDATE,6.50327035,135.26657,2.591
10141900,CANDIDATE,4.09667624,133.09833,2.19
10141900,CONFIRMED,1.196548464,132.53363,1.2592
8410727,CONFIRMED,11.47609015,135.39622,5.046
8410727,CONFIRMED,25.2630467,134.18397,6.22
8349405,FALSE POSITIVE,7.1688266,136.23827,1.29
8278371,CONFIRMED,0.677374687,133.94573,1.8361
8280511,CONFIRMED,10.43547031,134.82462,3.4167
8280511,CONFIRMED,7.41084314,135.75425,3.245
9710326,CONFIRMED,28.59914031,189.92667,3.6567
9761882,CONFIRMED,24.58716355,173.70572,3.984
5297298,FALSE POSITIVE,34.19360031,155.2966351,5.41382
9766437,CONFIRMED,12.53248222,170.76535,4.0168
9772531,CANDIDATE,31.20169247,183.4076137,2.15663
9775938,CONFIRMED,13.19720694,171.545479,3.4872
8644288,CONFIRMED,14.85890852,128.154869,3.5252
8158127,CONFIRMED,4.08897299,135.76402,3.585
8176653,FALSE POSITIVE,2.866680334,134.066374,1.1264
8174625,CONFIRMED,17.44486016,141.6802,4.445
8183911,FALSE POSITIVE,8.30697421,137.08254,2.76
8179973,FALSE POSITIVE,2.49705175,135.3072596,3.79
10157458,CONFIRMED,7.33685101,138.5829,3.548
4649305,FALSE POSITIVE,22.65117451,140.337593,3.6895
10148521,FALSE POSITIVE,1.204274435,134.05838,1.3362
10118816,CONFIRMED,7.71790675,139.15725,1.84
10122255,CONFIRMED,27.6652847,144.8714,6.633
3124412,FALSE POSITIVE,0.948950734,134.368152,4.0245
3835670,CONFIRMED,14.55730897,145.095012,7.7643
10287248,FALSE POSITIVE,4.722254104,178.243313,3.451
10351767,FALSE POSITIVE,0.635069939,134.0209283,2.07171
10295951,CANDIDATE,6.810823723,136.04667,7.98574
10342041,FALSE POSITIVE,0.933746515,133.387415,6.6522
10514770,FALSE POSITIVE,1.872421727,134.366162,1.5261
9775938,CONFIRMED,33.6528474,147.8025,3.9616
9787239,CONFIRMED,5.90127815,171.40674,2.1979
9787239,CONFIRMED,8.75209691,170.63671,2.3742
9787239,CONFIRMED,22.78078241,155.20408,3.3002
9787239,CONFIRMED,2.896005211,133.61228,1.6776
9787239,CONFIRMED,0.742957911,133.27936,0.6688
2309719,FALSE POSITIVE,54.35635067,164.070221,6.4345
2558363,FALSE POSITIVE,0.54624855,178.5614,2.0543
2716853,CONFIRMED,18.82744023,196.19088,4.664
2445154,FALSE POSITIVE,8.4120069,139.64745,3.923
2715135,CONFIRMED,5.747711909,133.29939,1.8923
8644288,CONFIRMED,3.504691252,133.511941,1.9811
3113266,FALSE POSITIVE,0.995861402,132.346819,1.1507
3247268,CONFIRMED,86.67856052,175.597013,10.1289
3247268,CONFIRMED,12.21828097,140.321095,2.6969
3232859,FALSE POSITIVE,8.387210055,138.903759,1.6477
3098184,FALSE POSITIVE,15.2384539,369.56902,19.292
2720309,FALSE POSITIVE,0.413334492,133.212225,2.3808
10342065,FALSE POSITIVE,0.93374614,133.388153,6.551
10352945,FALSE POSITIVE,6.47179275,356.38477,6.788
10354039,CONFIRMED,64.617518,166.14425,5.796
10330115,CONFIRMED,13.21409607,140.58492,3.5641
10426656,CONFIRMED,6.05729966,135.92756,3.7419
9820483,CONFIRMED,3.584101048,170.427829,2.7316
9941662,CONFIRMED,1.763587535,120.5659254,3.16877
7778437,CONFIRMED,5.014234733,133.174289,4.589
9823457,CONFIRMED,8.11528727,174.52257,3.211
9823457,CONFIRMED,36.9250409,174.22246,4.9381
2574201,FALSE POSITIVE,37.4783492,157.31713,5.317
2166206,FALSE POSITIVE,8.09695764,140.74216,3.319
2164169,CONFIRMED,32.3122867,133.867,6.569
2574338,CONFIRMED,9.22961384,138.43961,2.235
2584163,CONFIRMED,14.5598556,135.95038,5.624
4180280,CONFIRMED,4.176254191,133.090415,3.6716
3239636,FALSE POSITIVE,0.528755447,133.38227,5.714
2721030,CONFIRMED,6.10027621,135.58656,4.7476
3329204,CANDIDATE,51.59809554,203.979914,2.0153
3230491,CANDIDATE,1500,315.33083,7.109
3340070,FALSE POSITIVE,10.9110487,142.52714,7.033
7626506,CONFIRMED,8.408878137,134.006366,3.4967
10426656,CONFIRMED,10.93725572,136.98549,3.0822
10426656,CONFIRMED,2.97136658,134.38662,2.716
10528068,CONFIRMED,158.6850022,173.94993,11.5372
10468940,CONFIRMED,2.936527336,135.71829,1.771
9825625,CONFIRMED,7.03902016,175.73059,3.8633
9875711,CONFIRMED,8.360870704,175.64459,2.7144
7661409,FALSE POSITIVE,3.14051153,178.4691,8.2806
1026957,CONFIRMED,21.76129812,166.540438,1.243
10002261,FALSE POSITIVE,12.71379418,175.0725677,2.44093
8176650,FALSE POSITIVE,15.80110003,177.1533515,6.37505
2162635,CANDIDATE,1500.140677,176.08226,25.727
5899544,FALSE POSITIVE,1.739428983,354.889074,2.4894
5963222,FALSE POSITIVE,1.217266418,133.328666,3.3208
5982353,FALSE POSITIVE,19.56309252,134.3548284,6.9547
6205468,FALSE POSITIVE,3.7228551,179.30315,12.8164
8506766,FALSE POSITIVE,48.93786896,140.76639,6.5868
3240706,FALSE POSITIVE,5.48990788,134.10438,4.02
2853093,CONFIRMED,161.5278347,198.00137,3.6734
3228824,FALSE POSITIVE,0.73093905,355.90306,2.8437
3245969,CONFIRMED,11.39102358,137.70864,2.303
3231341,CONFIRMED,12.33343853,137.58782,6.221
10468940,CONFIRMED,8.01500821,134.8277,3.0137
10341831,FALSE POSITIVE,0.933749941,133.38422,6.606
10337517,CONFIRMED,7.053934488,136.357253,1.7244
10337517,CONFIRMED,4.29263699,134.80018,2.7
10351231,CONFIRMED,7.6746614,133.22431,1.9374
10485179,FALSE POSITIVE,0.445275074,133.971372,2.276
8561063,CONFIRMED,1.213770423,170.483645,0.5532
8561063,CONFIRMED,0.453287416,133.869741,0.4445
8892910,FALSE POSITIVE,10.81013273,132.95157,4.4618
8561063,CONFIRMED,1.865114193,133.792344,0.4279
10657664,FALSE POSITIVE,3.273699006,171.2385098,3.07626
3337351,FALSE POSITIVE,7.047103499,175.03337,3.3208
6153201,FALSE POSITIVE,0.530300102,354.985736,2.8502
5802486,FALSE POSITIVE,1.073917869,177.924088,2.4305
5817553,FALSE POSITIVE,4.206096814,136.44854,10.7381
5982368,FALSE POSITIVE,19.56313723,369.11182,6.8575
5816811,FALSE POSITIVE,2.227718792,134.452638,4.9699
5816165,FALSE POSITIVE,0.591914504,355.353791,1.0225
7102227,CONFIRMED,36.7704935,164.29112,4.42
7102227,CONFIRMED,14.58932429,141.93498,2.4184
7102227,CANDIDATE,0.764017553,132.2214,1.103
6960913,CONFIRMED,59.8780258,151.1847,4.8027
6837146,CANDIDATE,20.51360192,357.49424,3.4769
11122894,CONFIRMED,74.92768653,124.99266,4.74
11122894,CANDIDATE,150.0189511,224.685714,4.3823
11129738,CONFIRMED,2.613020421,133.11283,1.9588
11401182,CONFIRMED,0.927859786,133.905978,1.4279
11030711,CONFIRMED,205.912735,252.74129,9.992
11512246,CONFIRMED,7.10695741,138.32271,5.1462
6607286,CANDIDATE,0.783276173,355.94865,1.6735
6607286,CANDIDATE,3.17405898,357.05776,2.3156
6690082,CONFIRMED,2.1395563,133.65392,2.0678
6690082,CONFIRMED,4.807103254,134.640371,0.9393
6448890,CONFIRMED,21.4054422,147.08981,11.721
6448890,CONFIRMED,10.5007712,135.6479,14.522
10730034,CONFIRMED,2.633852528,134.56431,2.0206
10730034,CONFIRMED,6.18670882,136.63308,2.909
10858691,CONFIRMED,1.796320953,133.33662,1.9139
10858691,CONFIRMED,3.468073,136.00831,2.361
10858691,CONFIRMED,5.9142668,133.49193,2.661
8107380,CONFIRMED,14.00640392,142.20885,4.6919
6936909,CONFIRMED,3.546531809,134.90127,2.2746
6936909,CONFIRMED,5.70070626,132.69229,1.6408
6962977,CONFIRMED,20.8341497,186.03921,4.522
6962977,CONFIRMED,7.0556584,181.91205,3.0479
11176127,CONFIRMED,10.47548084,152.64165,2.3024
11176127,CONFIRMED,22.92886314,143.86271,2.0831
11176127,CONFIRMED,77.4740991,184.24533,4.168
11075279,CANDIDATE,345.1589354,318.307719,7.5646
11014932,CONFIRMED,6.88595222,138.40761,4.148
6607447,CANDIDATE,99.6442783,283.236289,5.1772
6677256,FALSE POSITIVE,3.125814002,356.41184,1.7895
8030148,CONFIRMED,5.660669429,137.416045,4.6483
6692833,FALSE POSITIVE,10.80487163,134.09498,2.7215
6693640,CONFIRMED,13.71938426,140.74483,5.5677
10858691,CONFIRMED,29.2214959,139.32807,4.014
10973814,CONFIRMED,44.8520997,172.46196,3.5729
10973814,CONFIRMED,20.34237838,137.6952,2.3351
6541920,CONFIRMED,118.3786735,287.28744,9.5574
10586208,CONFIRMED,23.58444746,145.95798,5.5545
6962977,CONFIRMED,11.97884409,178.96957,3.751
6962977,CONFIRMED,3.71545593,169.78318,2.558
6962977,CONFIRMED,2.58083264,171.56048,2.1729
7174351,FALSE POSITIVE,1.487084251,133.97746,1.3233
6932987,CONFIRMED,19.25404023,164.78424,4.6509
11014932,CONFIRMED,15.0549356,144.575,4.801
11014932,CONFIRMED,2.92721119,133.82725,2.545
11014932,CONFIRMED,38.2856338,143.2984,6.512
11288505,CONFIRMED,19.80787763,139.37983,3.453
11493431,CONFIRMED,2.343230566,133.20732,2.0424
6441738,CANDIDATE,19.03723442,148.55057,3.3882
8801343,FALSE POSITIVE,2.73987398,134.5503077,4.15886
8488878,FALSE POSITIVE,5.801880653,357.453464,4.2608
8560285,FALSE POSITIVE,85.34092607,386.211642,10.6141
8620565,FALSE POSITIVE,0.782045734,134.0214,1.7945
8616873,CANDIDATE,0.576078683,134.107265,1.63253
10854768,CONFIRMED,10.1171684,137.44489,4.6677
10964440,CONFIRMED,19.12947603,139.4353,3.9622
10713616,CONFIRMED,83.5781976,202.45865,7.2487
10963242,CONFIRMED,6.1469956,135.07385,3.3153
10785538,FALSE POSITIVE,0.522457732,133.751976,0.8907
6932987,CONFIRMED,54.1558384,172.36559,4.432
8191672,CONFIRMED,3.548465446,122.9014315,4.56904
6851425,CONFIRMED,11.1199028,139.753524,3.3759
6934291,CONFIRMED,0.567856484,134.063088,1.0258
7357531,FALSE POSITIVE,251.0597249,230.027745,5.1095
6185711,FALSE POSITIVE,11.70219638,151.13414,2.6658
11037335,CONFIRMED,40.7150498,146.56647,8.587
11037335,CONFIRMED,10.44635944,133.27821,2.749
11389771,CONFIRMED,2.508553286,135.0112,2.2664
11389771,CONFIRMED,13.75129636,144.61389,3.853
8737796,FALSE POSITIVE,0.885747456,134.486834,4.4788
8462258,FALSE POSITIVE,3.611541977,357.25064,8.6068
10925104,CONFIRMED,8.041347775,143.038292,2.6332
8454250,FALSE POSITIVE,5.082722475,137.26075,5.9139
8494263,CANDIDATE,78.9257421,429.37454,7.5193
8848271,FALSE POSITIVE,9.991625291,137.447816,3.8552
10585852,CONFIRMED,8.57504983,140.14063,8.653
10928043,CANDIDATE,6.84639884,133.76181,3.4919
10794087,CONFIRMED,7.64970832,138.33113,6.625
10794087,CANDIDATE,12.37679312,143.3787176,3.85
6541920,CONFIRMED,10.30401132,138.50377,4.2246
4275739,FALSE POSITIVE,2.171827838,355.083686,3.2205
7287415,CONFIRMED,3.016182013,133.88395,2.8349
6924203,CONFIRMED,6.8833761,135.26522,2.2702
6878167,FALSE POSITIVE,0.833980196,133.68304,1.756
6880531,FALSE POSITIVE,69.62754202,176.3098622,11.07
6863839,FALSE POSITIVE,1.926353494,133.68077,2.5305
7296086,FALSE POSITIVE,0.890737359,134.56707,1.9257
11389771,CONFIRMED,5.41908491,131.6422,2.3379
11599038,CONFIRMED,7.01733571,133.90592,3.567
11193263,CONFIRMED,6.91134223,136.64878,5.6743
11027624,CONFIRMED,394.6249514,177.84534,24.108
11032227,CONFIRMED,7.19304935,136.05065,3.407
8751933,CONFIRMED,86.64764448,173.794641,4.2326
8630788,CONFIRMED,36.33750453,160.39806,7.06
8630788,CONFIRMED,14.64613058,136.5227,5.688
8630788,CONFIRMED,148.272013,138.00557,4.192
8823426,FALSE POSITIVE,1.506507172,178.18515,4.5346
4070376,FALSE POSITIVE,1.634614356,133.96855,3.4422
4078157,FALSE POSITIVE,16.02501898,367.693328,3.8828
4164994,CONFIRMED,10.50682978,360.082152,3.7769
4480676,FALSE POSITIVE,0.711966971,134.223486,2.0221
4079535,FALSE POSITIVE,17.72724392,356.795528,4.1073
6766634,CONFIRMED,321.2124365,206.930556,4.012
6774826,FALSE POSITIVE,7.13895376,184.24569,4.568
5652237,FALSE POSITIVE,4.4645454,132.31538,2.8823
7211469,CONFIRMED,11.29689442,134.57233,4.623
7375795,FALSE POSITIVE,19.30112039,133.35614,6.0752
7255336,FALSE POSITIVE,1.20320092,133.929836,1.9197
7831264,CONFIRMED,5.968724048,137.158607,3.651
7802136,FALSE POSITIVE,10.9802462,137.1376073,3.74464
7532973,CONFIRMED,2.144632238,133.984128,6.2701
9632895,FALSE POSITIVE,27.32204488,159.7472774,5.6716
7449844,FALSE POSITIVE,1.152216965,133.277861,2.2245
8766222,FALSE POSITIVE,5.2972293,177.95111,3.799
8678594,CONFIRMED,133.460999,216.04334,11.4997
10925104,CONFIRMED,5.188563677,145.362252,2.3683
8678594,CONFIRMED,15.19423359,142.73422,3.106
8703884,FALSE POSITIVE,14.17098745,359.82956,3.4804
8560840,FALSE POSITIVE,31.9734169,133.86598,13.262
4076098,CONFIRMED,3.990105908,355.840837,2.4108
4551328,FALSE POSITIVE,0.52205862,133.138446,2.0847
4282872,CONFIRMED,10.03538181,137.471481,3.4062
4639868,FALSE POSITIVE,53.10094262,135.9717179,2.2868
10555375,FALSE POSITIVE,5.80181368,137.57807,4.119
4372768,FALSE POSITIVE,15.6402515,359.07991,6.222
7375795,FALSE POSITIVE,0.691666384,135.94927,1.9603
7211221,CONFIRMED,5.62154315,136.89013,2.4143
7025526,FALSE POSITIVE,1.074106954,133.84323,1.9797
9451127,FALSE POSITIVE,5.117401517,134.586518,4.3056
9446824,FALSE POSITIVE,4.20233673,179.533899,3.6973
11356260,CONFIRMED,8.50698069,134.64421,2.938
11044770,FALSE POSITIVE,15.60865244,144.29934,6.26
11600889,CONFIRMED,0.669310092,134.131388,1.6274
11197126,FALSE POSITIVE,4.494498254,134.77583,1.9742
11043167,CONFIRMED,44.9306706,140.2077,6.539
8612847,CONFIRMED,14.13175309,142.26044,4.0136
8552583,FALSE POSITIVE,1.061934816,133.84801,3.2551
8547140,CONFIRMED,11.41926141,137.66894,3.9908
8519253,FALSE POSITIVE,5.93821065,136.52839,2.5128
8813698,CANDIDATE,268.9410974,360.070904,5.4434
8757910,FALSE POSITIVE,0.655001616,133.176794,1.8136
4074736,CANDIDATE,80.9669561,160.97672,2.5276
4072526,CONFIRMED,33.1996355,153.66086,5.022
4150539,FALSE POSITIVE,8.65306587,134.30886,4.486
4274548,CANDIDATE,6.80082032,359.17999,1.9883
4455231,CONFIRMED,19.30581662,373.18998,4.2902
8953257,FALSE POSITIVE,3.221785738,136.141517,3.3411
8971432,FALSE POSITIVE,0.6243875,133.0436541,1.92102
9278553,FALSE POSITIVE,18.61009258,139.0850449,4.98308
9527915,CONFIRMED,13.22175358,139.570627,2.7884
9143254,FALSE POSITIVE,1.137525054,133.805565,2.68228
8949247,FALSE POSITIVE,23.79993927,152.5654761,5.02319
11336883,CONFIRMED,7.16893064,135.67854,4.6766
11336883,CANDIDATE,54.325574,142.236,9.86
11336883,CANDIDATE,20.01959599,150.8362184,7
12506351,FALSE POSITIVE,1.22775877,133.78679,2.7545
7622486,FALSE POSITIVE,40.24649897,161.306577,6.0203
7622486,FALSE POSITIVE,2.27999662,133.640649,5.7777
9705459,FALSE POSITIVE,2.48658617,134.110364,2.7189
8564587,CONFIRMED,5.729317577,138.559971,1.1816
10925104,CONFIRMED,11.77613232,142.705753,2.8971
8564587,CONFIRMED,11.60908533,133.99324,2.2603
8631160,CANDIDATE,162.0479502,278.880573,9.8974
8552498,FALSE POSITIVE,0.530967162,133.849416,3.3659
8806072,CONFIRMED,40.05881661,169.91063,5.595
4455231,CONFIRMED,6.09747233,354.05919,3.431
4455231,CONFIRMED,56.637918,135.51975,6.172
4285107,FALSE POSITIVE,2.243016513,133.45086,2.721
4150624,FALSE POSITIVE,8.6531216,134.30147,4.39
8972058,CONFIRMED,8.99088621,136.73923,4.2447
9346253,FALSE POSITIVE,34.06456641,150.452048,9.6114
9002237,FALSE POSITIVE,4.350087749,134.800238,2.6428
9288786,FALSE POSITIVE,1.744101106,134.50867,1.5497
8958035,FALSE POSITIVE,7.981187121,133.802114,1.8071
9040849,FALSE POSITIVE,4.118775582,357.261244,3.76
9202151,CANDIDATE,1.694740233,355.357543,1.6864
7842610,FALSE POSITIVE,0.971933156,133.853925,1.9265
7830637,FALSE POSITIVE,121.5991278,137.27469,15.1596
4760746,CANDIDATE,15.06806077,363.549714,3.3011
7832356,CONFIRMED,7.886632468,360.514132,5.2147
9643874,CONFIRMED,8.027681123,360.171355,3.0942
8800954,CONFIRMED,704.962626,492.77178,18.003
8583696,CONFIRMED,50.28635977,167.63351,6.3212
8804283,CANDIDATE,22.79020351,138.68515,5.0394
8804283,CANDIDATE,13.26079792,139.0988,3.912
8552565,FALSE POSITIVE,1.061932545,133.850441,2.1429
4155328,CONFIRMED,127.8334997,293.41845,10.914
4077526,CONFIRMED,10.21864532,136.8622,3.802
4077526,CONFIRMED,15.573637,132.44282,5.326
4077526,CONFIRMED,40.1015561,132.71244,5.246
4077526,CANDIDATE,4.45814897,134.39743,2.867
8937021,FALSE POSITIVE,5.663621501,133.89009,1.2968
8935810,CONFIRMED,6.230335,181.29566,1.6493
2441495,CONFIRMED,12.49340725,138.462232,2.2614
9455556,CONFIRMED,6.62643441,183.98789,3.1752
9455556,CONFIRMED,3.70122061,180.27172,2.523
9427402,CANDIDATE,6.247030799,356.90972,1.4848
3732821,CONFIRMED,13.73474071,142.32752,2.769
3962440,CANDIDATE,700.0029822,249.44205,7.6525
3534076,CANDIDATE,272.0868353,378.13721,2.7145
3962357,CONFIRMED,14.55387488,134.11669,6.973
9110357,FALSE POSITIVE,0.895277575,133.411986,2.711
8394721,CONFIRMED,81.0637895,139.53492,3.001
8609450,CONFIRMED,24.8056775,145.07526,6.148
6541920,CONFIRMED,13.02493307,138.176157,4.5706
8609450,CONFIRMED,44.3471936,161.31738,6.43
8609450,CONFIRMED,9.2207691,138.0072,4.907
8609450,CONFIRMED,13.6396648,141.7301,5.425
4243911,CONFIRMED,1.922799706,134.50174,1.8604
4466677,CONFIRMED,3.222975318,178.0701,2.9247
4466677,CANDIDATE,42.0370662,178.25006,6.282
4466677,CANDIDATE,21.0112068,132.6336,4.507
4135665,CONFIRMED,4.16811839,134.89621,2.8084
9269281,CONFIRMED,5.82348911,354.99602,2.2441
9100484,CANDIDATE,8.75059775,358.24233,2.8288
9157908,FALSE POSITIVE,9.41475056,142.32936,4.736
9030447,FALSE POSITIVE,0.56669006,133.81294,2.1674
9034103,CONFIRMED,7.13969705,137.18652,3.981
9214942,CONFIRMED,18.75470238,141.7172,3.0331
3858704,FALSE POSITIVE,3.00363219,135.64129,3.732
3749134,CONFIRMED,11.30123036,134.91855,4.022
3556220,FALSE POSITIVE,0.796722833,133.07985,2.4551
3660924,CONFIRMED,4.24153629,133.45522,2.971
3939150,CONFIRMED,17.32419108,142.09977,8.045
8628758,CONFIRMED,14.37457572,138.20189,4.7892
8628758,CONFIRMED,9.65188331,132.15947,4.296
8509361,FALSE POSITIVE,6.0990118,135.52357,3.6112
8742590,CONFIRMED,49.4781446,141.82465,2.493
8822366,CONFIRMED,30.8639476,162.88077,8.864
8972058,CONFIRMED,2.403640701,134.73065,1.4012
4386059,FALSE POSITIVE,2.90060781,179.83386,2.563
4650674,CONFIRMED,4.51436096,134.0293,3.0083
4275721,CONFIRMED,3.77359871,134.07013,2.7282
4275721,CONFIRMED,8.18182189,134.81423,2.4566
8874090,CONFIRMED,13.32389352,135.24585,3.2208
11666881,CONFIRMED,4.919584997,134.602396,4.1988
9264949,CONFIRMED,11.41911886,186.30498,5.135
9271752,CONFIRMED,11.36113254,136.92584,4.1886
9007866,FALSE POSITIVE,1.3866358,134.3472,4.77
9150827,CONFIRMED,14.53410833,145.42643,3.3094
3939150,CONFIRMED,33.0063185,145.38821,7.118
3839488,CONFIRMED,11.13127159,134.36341,4.2372
3542588,FALSE POSITIVE,3.47143963,133.74061,3.663
